x_km,y_km,src
10.284,41.919,map2_clean
10.326,41.918,map2_clean
10.388,41.918,map2_clean
10.43,41.917,map2_clean
10.492,41.917,map2_clean
10.533,41.917,map2_clean
10.596,41.916,map2_clean
10.637,41.916,map2_clean
10.679,41.916,map2_clean
10.741,41.915,map2_clean
10.782,41.915,map2_clean
8.009,41.919,map2_clean
8.133,41.918,map2_clean
10.105,41.903,map2_clean
7.974,41.903,map2_clean
8.175,41.884,map2_clean
10.388,41.867,map2_clean
10.679,41.865,map2_clean
10.741,41.865,map2_clean
7.947,41.869,map2_clean
7.988,41.869,map2_clean
8.03,41.869,map2_clean
8.092,41.868,map2_clean
8.133,41.868,map2_clean
10.056,41.853,map2_clean
7.919,41.853,map2_clean
10.022,41.82,map2_clean
10.042,41.82,map2_clean
10.084,41.819,map2_clean
10.146,41.819,map2_clean
10.187,41.819,map2_clean
10.229,41.818,map2_clean
10.291,41.818,map2_clean
10.333,41.817,map2_clean
10.395,41.817,map2_clean
10.436,41.817,map2_clean
10.478,41.816,map2_clean
10.54,41.816,map2_clean
10.582,41.816,map2_clean
10.644,41.815,map2_clean
10.685,41.815,map2_clean
1.971,41.865,map2_clean
7.898,41.819,map2_clean
7.94,41.819,map2_clean
7.981,41.819,map2_clean
8.043,41.818,map2_clean
8.126,41.818,map2_clean
8.189,41.817,map2_clean
7.871,41.803,map2_clean
8.244,41.783,map2_clean
10.042,41.769,map2_clean
10.395,41.767,map2_clean
10.644,41.765,map2_clean
1.964,41.814,map2_clean
7.808,41.77,map2_clean
7.85,41.769,map2_clean
7.891,41.769,map2_clean
7.933,41.769,map2_clean
7.995,41.768,map2_clean
8.036,41.768,map2_clean
8.078,41.768,map2_clean
8.14,41.767,map2_clean
7.767,41.753,map2_clean
7.684,41.737,map2_clean
9.987,41.719,map2_clean
10.028,41.719,map2_clean
10.091,41.719,map2_clean
10.132,41.718,map2_clean
10.194,41.718,map2_clean
10.236,41.717,map2_clean
10.277,41.717,map2_clean
10.34,41.717,map2_clean
10.381,41.716,map2_clean
10.443,41.716,map2_clean
10.485,41.716,map2_clean
10.526,41.715,map2_clean
10.589,41.715,map2_clean
7.628,41.721,map2_clean
7.691,41.72,map2_clean
7.732,41.72,map2_clean
7.891,41.719,map2_clean
7.933,41.718,map2_clean
8.023,41.718,map2_clean
8.043,41.717,map2_clean
8.085,41.717,map2_clean
8.126,41.717,map2_clean
8.189,41.716,map2_clean
8.23,41.716,map2_clean
8.292,41.716,map2_clean
9.966,41.703,map2_clean
1.971,41.747,map2_clean
7.573,41.704,map2_clean
7.594,41.704,map2_clean
8.334,41.698,map2_clean
7.863,41.685,map2_clean
10.035,41.669,map2_clean
10.388,41.666,map2_clean
10.533,41.665,map2_clean
7.531,41.671,map2_clean
7.594,41.671,map2_clean
7.635,41.67,map2_clean
8.099,41.667,map2_clean
8.14,41.666,map2_clean
8.182,41.666,map2_clean
8.244,41.666,map2_clean
7.504,41.654,map2_clean
8.431,41.647,map2_clean
7.469,41.638,map2_clean
9.924,41.619,map2_clean
9.945,41.619,map2_clean
9.987,41.619,map2_clean
10.028,41.618,map2_clean
10.09,41.618,map2_clean
10.132,41.617,map2_clean
10.194,41.617,map2_clean
10.236,41.617,map2_clean
10.277,41.616,map2_clean
10.339,41.616,map2_clean
10.381,41.616,map2_clean
10.443,41.615,map2_clean
10.485,41.615,map2_clean
10.526,41.614,map2_clean
7.448,41.621,map2_clean
7.49,41.621,map2_clean
7.531,41.621,map2_clean
8.14,41.616,map2_clean
8.182,41.616,map2_clean
8.244,41.615,map2_clean
8.285,41.615,map2_clean
8.327,41.615,map2_clean
8.389,41.614,map2_clean
8.43,41.614,map2_clean
8.493,41.613,map2_clean
9.855,41.586,map2_clean
7.414,41.588,map2_clean
8.527,41.579,map2_clean
10.042,41.568,map2_clean
10.395,41.565,map2_clean
10.478,41.564,map2_clean
7.386,41.571,map2_clean
7.428,41.571,map2_clean
7.49,41.571,map2_clean
8.161,41.565,map2_clean
8.181,41.565,map2_clean
8.244,41.565,map2_clean
8.43,41.563,map2_clean
9.751,41.536,map2_clean
9.738,41.52,map2_clean
9.779,41.519,map2_clean
9.841,41.519,map2_clean
9.883,41.519,map2_clean
9.945,41.518,map2_clean
9.987,41.518,map2_clean
10.028,41.518,map2_clean
10.09,41.517,map2_clean
10.132,41.517,map2_clean
10.194,41.516,map2_clean
10.236,41.516,map2_clean
10.277,41.516,map2_clean
10.339,41.515,map2_clean
10.381,41.515,map2_clean
7.358,41.521,map2_clean
7.379,41.521,map2_clean
8.168,41.515,map2_clean
8.188,41.515,map2_clean
8.23,41.515,map2_clean
8.292,41.514,map2_clean
8.334,41.514,map2_clean
8.375,41.513,map2_clean
8.437,41.513,map2_clean
8.479,41.513,map2_clean
8.541,41.512,map2_clean
8.583,41.512,map2_clean
9.648,41.504,map2_clean
9.689,41.503,map2_clean
9.613,41.487,map2_clean
7.324,41.488,map2_clean
8.638,41.478,map2_clean
9.378,41.472,map2_clean
9.731,41.469,map2_clean
10.042,41.467,map2_clean
7.317,41.471,map2_clean
7.338,41.471,map2_clean
7.379,41.471,map2_clean
8.195,41.464,map2_clean
8.237,41.464,map2_clean
8.278,41.464,map2_clean
8.444,41.463,map2_clean
8.742,41.46,map2_clean
9.205,41.457,map2_clean
9.191,41.423,map2_clean
9.233,41.423,map2_clean
9.295,41.422,map2_clean
9.336,41.422,map2_clean
9.378,41.422,map2_clean
9.44,41.421,map2_clean
9.482,41.421,map2_clean
9.544,41.421,map2_clean
9.585,41.42,map2_clean
9.627,41.42,map2_clean
9.689,41.419,map2_clean
9.731,41.419,map2_clean
9.793,41.419,map2_clean
9.834,41.418,map2_clean
9.876,41.418,map2_clean
9.938,41.417,map2_clean
9.979,41.417,map2_clean
10.042,41.417,map2_clean
10.083,41.416,map2_clean
10.145,41.416,map2_clean
10.187,41.416,map2_clean
10.228,41.415,map2_clean
10.291,41.415,map2_clean
10.332,41.414,map2_clean
7.275,41.421,map2_clean
7.337,41.421,map2_clean
8.216,41.414,map2_clean
8.237,41.414,map2_clean
8.278,41.413,map2_clean
8.34,41.413,map2_clean
8.382,41.413,map2_clean
8.444,41.412,map2_clean
8.486,41.412,map2_clean
8.527,41.412,map2_clean
8.589,41.411,map2_clean
8.631,41.411,map2_clean
8.693,41.41,map2_clean
8.735,41.41,map2_clean
8.776,41.41,map2_clean
8.838,41.409,map2_clean
9.17,41.407,map2_clean
8.88,41.392,map2_clean
9.385,41.371,map2_clean
9.737,41.369,map2_clean
10.028,41.366,map2_clean
10.339,41.364,map2_clean
7.261,41.371,map2_clean
7.282,41.371,map2_clean
8.23,41.363,map2_clean
8.292,41.363,map2_clean
8.437,41.362,map2_clean
8.728,41.36,map2_clean
8.797,41.325,map2_clean
8.838,41.325,map2_clean
8.88,41.325,map2_clean
9.136,41.323,map2_clean
9.177,41.323,map2_clean
9.239,41.322,map2_clean
9.281,41.322,map2_clean
9.343,41.321,map2_clean
9.385,41.321,map2_clean
9.426,41.321,map2_clean
9.488,41.32,map2_clean
9.53,41.32,map2_clean
9.592,41.319,map2_clean
9.634,41.319,map2_clean
9.675,41.319,map2_clean
9.737,41.318,map2_clean
9.779,41.318,map2_clean
9.841,41.317,map2_clean
9.883,41.317,map2_clean
9.945,41.317,map2_clean
9.986,41.316,map2_clean
10.028,41.316,map2_clean
10.09,41.316,map2_clean
10.132,41.315,map2_clean
10.194,41.315,map2_clean
10.235,41.314,map2_clean
10.277,41.314,map2_clean
7.247,41.321,map2_clean
7.289,41.32,map2_clean
8.23,41.313,map2_clean
8.292,41.313,map2_clean
8.333,41.312,map2_clean
8.375,41.312,map2_clean
8.437,41.311,map2_clean
8.479,41.311,map2_clean
8.541,41.311,map2_clean
8.582,41.31,map2_clean
8.645,41.31,map2_clean
8.686,41.31,map2_clean
8.728,41.309,map2_clean
9.108,41.306,map2_clean
8.223,41.296,map2_clean
8.762,41.275,map2_clean
9.08,41.273,map2_clean
9.391,41.271,map2_clean
9.744,41.268,map2_clean
10.035,41.266,map2_clean
7.24,41.27,map2_clean
7.282,41.27,map2_clean
8.229,41.263,map2_clean
8.437,41.261,map2_clean
8.223,41.229,map2_clean
8.7,41.225,map2_clean
8.741,41.225,map2_clean
8.783,41.225,map2_clean
8.845,41.224,map2_clean
8.886,41.224,map2_clean
8.928,41.224,map2_clean
8.99,41.223,map2_clean
9.032,41.223,map2_clean
9.094,41.222,map2_clean
9.135,41.222,map2_clean
9.177,41.222,map2_clean
9.239,41.221,map2_clean
9.281,41.221,map2_clean
9.343,41.221,map2_clean
9.384,41.22,map2_clean
9.426,41.22,map2_clean
9.488,41.219,map2_clean
9.53,41.219,map2_clean
9.592,41.219,map2_clean
9.633,41.218,map2_clean
9.675,41.218,map2_clean
9.737,41.218,map2_clean
9.779,41.217,map2_clean
9.841,41.217,map2_clean
9.882,41.216,map2_clean
9.945,41.216,map2_clean
9.986,41.216,map2_clean
10.028,41.215,map2_clean
10.09,41.215,map2_clean
10.131,41.215,map2_clean
7.254,41.22,map2_clean
7.275,41.22,map2_clean
8.229,41.212,map2_clean
8.292,41.212,map2_clean
8.333,41.212,map2_clean
8.375,41.211,map2_clean
8.437,41.211,map2_clean
8.478,41.21,map2_clean
8.541,41.21,map2_clean
8.582,41.21,map2_clean
8.644,41.209,map2_clean
8.734,41.175,map2_clean
9.087,41.172,map2_clean
9.377,41.17,map2_clean
9.73,41.167,map2_clean
10.041,41.165,map2_clean
7.268,41.169,map2_clean
7.289,41.169,map2_clean
8.236,41.162,map2_clean
8.444,41.16,map2_clean
7.33,41.152,map2_clean
8.61,41.125,map2_clean
8.63,41.125,map2_clean
8.693,41.125,map2_clean
8.734,41.124,map2_clean
8.776,41.124,map2_clean
8.838,41.124,map2_clean
8.879,41.123,map2_clean
8.942,41.123,map2_clean
8.983,41.123,map2_clean
9.045,41.122,map2_clean
9.087,41.122,map2_clean
9.128,41.121,map2_clean
9.191,41.121,map2_clean
9.232,41.121,map2_clean
9.294,41.12,map2_clean
9.336,41.12,map2_clean
9.377,41.12,map2_clean
9.44,41.119,map2_clean
9.481,41.119,map2_clean
9.543,41.118,map2_clean
9.585,41.118,map2_clean
9.626,41.118,map2_clean
9.689,41.117,map2_clean
9.73,41.117,map2_clean
9.792,41.116,map2_clean
9.834,41.116,map2_clean
9.875,41.116,map2_clean
9.938,41.115,map2_clean
9.979,41.115,map2_clean
10.041,41.114,map2_clean
10.083,41.114,map2_clean
10.2,41.113,map2_clean
7.275,41.119,map2_clean
7.337,41.118,map2_clean
8.229,41.112,map2_clean
8.292,41.111,map2_clean
8.333,41.111,map2_clean
8.375,41.11,map2_clean
8.437,41.11,map2_clean
8.478,41.11,map2_clean
8.541,41.109,map2_clean
1.97,41.143,map2_clean
8.202,41.078,map2_clean
8.741,41.074,map2_clean
9.094,41.071,map2_clean
9.384,41.069,map2_clean
9.737,41.066,map2_clean
10.027,41.064,map2_clean
10.131,41.063,map2_clean
7.289,41.068,map2_clean
7.33,41.068,map2_clean
8.181,41.062,map2_clean
8.243,41.061,map2_clean
8.285,41.061,map2_clean
8.43,41.06,map2_clean
7.268,41.052,map2_clean
8.153,41.045,map2_clean
8.506,41.025,map2_clean
8.527,41.025,map2_clean
8.589,41.025,map2_clean
8.63,41.025,map2_clean
8.693,41.024,map2_clean
8.734,41.024,map2_clean
8.776,41.023,map2_clean
8.838,41.023,map2_clean
8.879,41.023,map2_clean
8.942,41.022,map2_clean
8.983,41.022,map2_clean
9.045,41.021,map2_clean
9.087,41.021,map2_clean
9.128,41.021,map2_clean
9.191,41.02,map2_clean
9.232,41.02,map2_clean
9.294,41.019,map2_clean
9.336,41.019,map2_clean
9.377,41.019,map2_clean
9.439,41.018,map2_clean
9.481,41.018,map2_clean
9.543,41.018,map2_clean
9.585,41.017,map2_clean
9.626,41.017,map2_clean
9.688,41.016,map2_clean
9.73,41.016,map2_clean
9.792,41.016,map2_clean
9.834,41.015,map2_clean
9.875,41.015,map2_clean
9.937,41.015,map2_clean
9.979,41.014,map2_clean
10.041,41.014,map2_clean
10.083,41.013,map2_clean
1.479,41.062,map2_clean
7.282,41.018,map2_clean
7.344,41.018,map2_clean
8.125,41.012,map2_clean
8.146,41.011,map2_clean
8.188,41.011,map2_clean
8.229,41.011,map2_clean
8.291,41.01,map2_clean
8.333,41.01,map2_clean
8.395,41.01,map2_clean
8.437,41.009,map2_clean
8.727,40.973,map2_clean
9.08,40.971,map2_clean
9.391,40.968,map2_clean
9.744,40.966,map2_clean
10.034,40.963,map2_clean
1.465,41.012,map2_clean
1.5,41.012,map2_clean
7.275,40.968,map2_clean
7.337,40.967,map2_clean
8.153,40.961,map2_clean
8.194,40.961,map2_clean
8.236,40.96,map2_clean
8.277,40.96,map2_clean
8.34,40.96,map2_clean
8.381,40.959,map2_clean
8.443,40.959,map2_clean
7.268,40.951,map2_clean
8.409,40.925,map2_clean
8.43,40.925,map2_clean
8.492,40.925,map2_clean
8.533,40.925,map2_clean
8.596,40.924,map2_clean
8.637,40.924,map2_clean
8.679,40.923,map2_clean
8.741,40.923,map2_clean
8.782,40.923,map2_clean
8.845,40.922,map2_clean
8.886,40.922,map2_clean
8.928,40.922,map2_clean
8.99,40.921,map2_clean
9.031,40.921,map2_clean
9.094,40.92,map2_clean
9.135,40.92,map2_clean
9.177,40.92,map2_clean
9.239,40.919,map2_clean
9.28,40.919,map2_clean
9.343,40.918,map2_clean
9.384,40.918,map2_clean
9.426,40.918,map2_clean
9.488,40.917,map2_clean
9.529,40.917,map2_clean
9.592,40.916,map2_clean
9.633,40.916,map2_clean
9.675,40.916,map2_clean
9.737,40.915,map2_clean
9.778,40.915,map2_clean
9.841,40.915,map2_clean
9.882,40.914,map2_clean
9.944,40.914,map2_clean
9.986,40.913,map2_clean
7.247,40.918,map2_clean
7.288,40.917,map2_clean
8.34,40.909,map2_clean
8.499,40.874,map2_clean
8.54,40.874,map2_clean
8.727,40.873,map2_clean
9.08,40.87,map2_clean
9.391,40.868,map2_clean
9.744,40.865,map2_clean
9.827,40.864,map2_clean
9.889,40.864,map2_clean
9.93,40.863,map2_clean
7.24,40.867,map2_clean
7.281,40.867,map2_clean
8.443,40.858,map2_clean
8.464,40.824,map2_clean
8.485,40.824,map2_clean
8.526,40.824,map2_clean
8.589,40.823,map2_clean
8.63,40.823,map2_clean
8.692,40.823,map2_clean
8.734,40.822,map2_clean
8.775,40.822,map2_clean
8.838,40.821,map2_clean
8.879,40.821,map2_clean
8.941,40.821,map2_clean
8.983,40.82,map2_clean
9.045,40.82,map2_clean
9.087,40.82,map2_clean
9.128,40.819,map2_clean
9.19,40.819,map2_clean
9.232,40.818,map2_clean
9.294,40.818,map2_clean
9.335,40.818,map2_clean
9.377,40.817,map2_clean
9.439,40.817,map2_clean
9.481,40.817,map2_clean
9.543,40.816,map2_clean
9.584,40.816,map2_clean
9.626,40.815,map2_clean
9.688,40.815,map2_clean
9.73,40.815,map2_clean
9.792,40.814,map2_clean
7.198,40.817,map2_clean
7.24,40.817,map2_clean
7.281,40.817,map2_clean
4.1,40.807,map2_clean
4.141,40.807,map2_clean
4.183,40.807,map2_clean
4.245,40.806,map2_clean
8.519,40.774,map2_clean
8.54,40.773,map2_clean
8.582,40.773,map2_clean
8.727,40.772,map2_clean
9.08,40.769,map2_clean
9.391,40.767,map2_clean
4.045,40.791,map2_clean
7.178,40.767,map2_clean
7.24,40.767,map2_clean
4.044,40.774,map2_clean
4.086,40.774,map2_clean
4.127,40.774,map2_clean
4.19,40.773,map2_clean
4.231,40.773,map2_clean
4.024,40.758,map2_clean
7.157,40.734,map2_clean
8.547,40.723,map2_clean
8.588,40.723,map2_clean
8.63,40.722,map2_clean
8.692,40.722,map2_clean
8.734,40.722,map2_clean
8.775,40.721,map2_clean
8.837,40.721,map2_clean
8.879,40.72,map2_clean
8.941,40.72,map2_clean
8.983,40.72,map2_clean
9.045,40.719,map2_clean
9.086,40.719,map2_clean
9.128,40.718,map2_clean
9.19,40.718,map2_clean
9.232,40.718,map2_clean
9.294,40.717,map2_clean
9.335,40.717,map2_clean
9.377,40.717,map2_clean
9.439,40.716,map2_clean
9.481,40.716,map2_clean
9.543,40.715,map2_clean
9.584,40.715,map2_clean
9.626,40.715,map2_clean
4.28,40.739,map2_clean
7.15,40.717,map2_clean
7.191,40.717,map2_clean
7.233,40.716,map2_clean
4.017,40.724,map2_clean
4.038,40.724,map2_clean
4.079,40.724,map2_clean
4.141,40.723,map2_clean
4.183,40.723,map2_clean
4.245,40.722,map2_clean
4.286,40.722,map2_clean
4.328,40.705,map2_clean
8.554,40.673,map2_clean
8.595,40.672,map2_clean
8.637,40.672,map2_clean
8.741,40.671,map2_clean
9.093,40.668,map2_clean
9.342,40.666,map2_clean
9.384,40.666,map2_clean
9.446,40.666,map2_clean
9.487,40.665,map2_clean
9.529,40.665,map2_clean
9.591,40.665,map2_clean
9.633,40.664,map2_clean
4.383,40.688,map2_clean
4.446,40.687,map2_clean
7.122,40.667,map2_clean
7.143,40.667,map2_clean
4.134,40.673,map2_clean
4.176,40.672,map2_clean
4.238,40.672,map2_clean
4.28,40.672,map2_clean
4.342,40.671,map2_clean
4.383,40.671,map2_clean
4.446,40.67,map2_clean
4.487,40.67,map2_clean
4.528,40.67,map2_clean
4.591,40.669,map2_clean
4.632,40.652,map2_clean
8.581,40.622,map2_clean
8.644,40.621,map2_clean
8.685,40.621,map2_clean
8.727,40.621,map2_clean
8.789,40.62,map2_clean
8.83,40.62,map2_clean
8.893,40.62,map2_clean
8.934,40.619,map2_clean
8.976,40.619,map2_clean
9.038,40.618,map2_clean
9.079,40.618,map2_clean
9.142,40.618,map2_clean
9.183,40.617,map2_clean
9.245,40.617,map2_clean
9.287,40.617,map2_clean
9.467,40.615,map2_clean
9.487,40.615,map2_clean
7.101,40.616,map2_clean
7.143,40.616,map2_clean
4.252,40.621,map2_clean
4.293,40.621,map2_clean
4.335,40.621,map2_clean
4.376,40.621,map2_clean
4.439,40.62,map2_clean
4.48,40.62,map2_clean
4.542,40.619,map2_clean
4.584,40.619,map2_clean
4.646,40.618,map2_clean
3.761,40.608,map2_clean
8.63,40.571,map2_clean
8.692,40.571,map2_clean
8.733,40.57,map2_clean
9.086,40.568,map2_clean
7.094,40.566,map2_clean
7.136,40.566,map2_clean
4.307,40.571,map2_clean
4.328,40.571,map2_clean
4.39,40.57,map2_clean
4.432,40.57,map2_clean
4.494,40.569,map2_clean
4.625,40.568,map2_clean
4.646,40.568,map2_clean
4.687,40.568,map2_clean
7.074,40.55,map2_clean
8.664,40.521,map2_clean
8.685,40.52,map2_clean
8.726,40.52,map2_clean
8.789,40.52,map2_clean
8.83,40.519,map2_clean
8.892,40.519,map2_clean
8.934,40.518,map2_clean
8.996,40.518,map2_clean
9.038,40.518,map2_clean
9.079,40.517,map2_clean
9.141,40.517,map2_clean
9.183,40.517,map2_clean
7.025,40.516,map2_clean
7.046,40.516,map2_clean
3.657,40.525,map2_clean
3.678,40.525,map2_clean
4.653,40.518,map2_clean
4.694,40.517,map2_clean
8.719,40.47,map2_clean
8.74,40.47,map2_clean
8.782,40.469,map2_clean
8.844,40.469,map2_clean
8.885,40.468,map2_clean
9.093,40.467,map2_clean
9.176,40.466,map2_clean
3.622,40.492,map2_clean
7.004,40.466,map2_clean
7.046,40.466,map2_clean
4.667,40.467,map2_clean
4.687,40.467,map2_clean
3.622,40.458,map2_clean
3.643,40.458,map2_clean
8.816,40.419,map2_clean
8.837,40.418,map2_clean
8.879,40.418,map2_clean
8.941,40.418,map2_clean
8.982,40.417,map2_clean
9.044,40.417,map2_clean
9.086,40.417,map2_clean
9.127,40.416,map2_clean
4.736,40.433,map2_clean
5.337,40.428,map2_clean
5.379,40.428,map2_clean
6.645,40.418,map2_clean
6.977,40.416,map2_clean
7.039,40.415,map2_clean
3.574,40.425,map2_clean
3.594,40.425,map2_clean
4.729,40.416,map2_clean
5.324,40.412,map2_clean
5.344,40.412,map2_clean
5.386,40.411,map2_clean
5.427,40.411,map2_clean
5.559,40.41,map2_clean
5.579,40.41,map2_clean
6.61,40.402,map2_clean
6.693,40.401,map2_clean
6.949,40.399,map2_clean
5.49,40.394,map2_clean
6.568,40.385,map2_clean
6.921,40.383,map2_clean
8.865,40.368,map2_clean
8.885,40.368,map2_clean
8.927,40.367,map2_clean
8.989,40.367,map2_clean
9.031,40.367,map2_clean
5.628,40.376,map2_clean
6.437,40.37,map2_clean
6.478,40.369,map2_clean
6.541,40.369,map2_clean
6.582,40.369,map2_clean
6.644,40.368,map2_clean
6.686,40.368,map2_clean
6.727,40.367,map2_clean
6.866,40.366,map2_clean
6.887,40.366,map2_clean
6.928,40.366,map2_clean
6.99,40.365,map2_clean
4.777,40.366,map2_clean
5.303,40.362,map2_clean
5.344,40.361,map2_clean
5.386,40.361,map2_clean
5.427,40.361,map2_clean
5.489,40.36,map2_clean
5.531,40.36,map2_clean
5.593,40.359,map2_clean
5.635,40.359,map2_clean
5.676,40.359,map2_clean
6.146,40.355,map2_clean
6.188,40.355,map2_clean
6.229,40.354,map2_clean
6.292,40.354,map2_clean
6.333,40.354,map2_clean
6.375,40.353,map2_clean
6.79,40.35,map2_clean
3.546,40.358,map2_clean
5.732,40.342,map2_clean
8.885,40.317,map2_clean
8.927,40.317,map2_clean
4.832,40.332,map2_clean
5.642,40.325,map2_clean
5.683,40.325,map2_clean
5.745,40.325,map2_clean
6.119,40.322,map2_clean
6.14,40.322,map2_clean
6.181,40.321,map2_clean
6.243,40.321,map2_clean
6.285,40.32,map2_clean
6.506,40.319,map2_clean
6.527,40.319,map2_clean
3.532,40.325,map2_clean
4.791,40.315,map2_clean
4.832,40.315,map2_clean
5.268,40.311,map2_clean
5.289,40.311,map2_clean
5.538,40.309,map2_clean
5.579,40.309,map2_clean
5.787,40.308,map2_clean
4.888,40.298,map2_clean
5.586,40.275,map2_clean
5.628,40.275,map2_clean
5.69,40.275,map2_clean
5.731,40.274,map2_clean
5.794,40.274,map2_clean
6.091,40.272,map2_clean
6.133,40.271,map2_clean
3.546,40.274,map2_clean
4.901,40.264,map2_clean
4.943,40.264,map2_clean
5.254,40.261,map2_clean
5.275,40.261,map2_clean
5.828,40.257,map2_clean
6.05,40.255,map2_clean
6.022,40.239,map2_clean
4.984,40.23,map2_clean
5.814,40.223,map2_clean
5.835,40.223,map2_clean
6.008,40.222,map2_clean
6.029,40.222,map2_clean
3.511,40.224,map2_clean
3.532,40.224,map2_clean
4.971,40.213,map2_clean
4.991,40.213,map2_clean
5.261,40.211,map2_clean
5.282,40.211,map2_clean
5.897,40.206,map2_clean
5.973,40.205,map2_clean
1.381,40.224,map2_clean
5.026,40.196,map2_clean
1.374,40.207,map2_clean
3.58,40.19,map2_clean
5.863,40.173,map2_clean
5.883,40.172,map2_clean
5.946,40.172,map2_clean
5.987,40.172,map2_clean
6.029,40.171,map2_clean
3.47,40.174,map2_clean
3.49,40.174,map2_clean
3.532,40.174,map2_clean
4.984,40.163,map2_clean
5.026,40.162,map2_clean
5.088,40.162,map2_clean
5.226,40.161,map2_clean
1.319,40.174,map2_clean
1.339,40.174,map2_clean
1.381,40.173,map2_clean
1.443,40.173,map2_clean
3.58,40.156,map2_clean
5.219,40.144,map2_clean
1.27,40.157,map2_clean
1.478,40.156,map2_clean
3.414,40.141,map2_clean
5.143,40.128,map2_clean
1.526,40.139,map2_clean
3.407,40.124,map2_clean
3.428,40.124,map2_clean
3.49,40.124,map2_clean
3.532,40.123,map2_clean
3.594,40.123,map2_clean
5.06,40.112,map2_clean
5.081,40.111,map2_clean
5.143,40.111,map2_clean
5.185,40.111,map2_clean
5.226,40.11,map2_clean
1.208,40.124,map2_clean
1.229,40.124,map2_clean
1.291,40.124,map2_clean
1.332,40.123,map2_clean
1.395,40.123,map2_clean
1.436,40.123,map2_clean
1.478,40.122,map2_clean
1.54,40.122,map2_clean
3.373,40.108,map2_clean
3.331,40.074,map2_clean
3.393,40.074,map2_clean
3.435,40.074,map2_clean
3.476,40.073,map2_clean
3.539,40.073,map2_clean
3.58,40.073,map2_clean
1.173,40.074,map2_clean
1.194,40.074,map2_clean
1.236,40.074,map2_clean
1.277,40.073,map2_clean
1.339,40.073,map2_clean
1.381,40.073,map2_clean
1.443,40.072,map2_clean
1.485,40.072,map2_clean
1.526,40.071,map2_clean
3.297,40.058,map2_clean
3.248,40.041,map2_clean
1.581,40.037,map2_clean
3.234,40.025,map2_clean
3.276,40.024,map2_clean
3.338,40.024,map2_clean
3.38,40.024,map2_clean
3.442,40.023,map2_clean
3.483,40.023,map2_clean
3.546,40.022,map2_clean
3.587,40.022,map2_clean
1.125,40.024,map2_clean
1.146,40.024,map2_clean
1.187,40.024,map2_clean
1.229,40.023,map2_clean
1.291,40.023,map2_clean
1.332,40.023,map2_clean
1.395,40.022,map2_clean
1.436,40.022,map2_clean
1.478,40.021,map2_clean
1.54,40.021,map2_clean
1.581,40.021,map2_clean
1.644,40.02,map2_clean
3.207,40.008,map2_clean
3.172,39.975,map2_clean
3.234,39.974,map2_clean
3.276,39.974,map2_clean
3.338,39.974,map2_clean
3.379,39.973,map2_clean
3.442,39.973,map2_clean
3.483,39.973,map2_clean
3.545,39.972,map2_clean
3.587,39.972,map2_clean
1.125,39.974,map2_clean
1.146,39.974,map2_clean
1.187,39.973,map2_clean
1.229,39.973,map2_clean
1.291,39.973,map2_clean
1.332,39.972,map2_clean
1.395,39.972,map2_clean
1.436,39.971,map2_clean
1.478,39.971,map2_clean
1.54,39.971,map2_clean
1.581,39.97,map2_clean
1.644,39.97,map2_clean
3.165,39.958,map2_clean
3.186,39.958,map2_clean
3.117,39.925,map2_clean
3.137,39.925,map2_clean
3.179,39.924,map2_clean
3.241,39.924,map2_clean
3.283,39.924,map2_clean
3.345,39.923,map2_clean
3.386,39.923,map2_clean
3.428,39.923,map2_clean
3.49,39.922,map2_clean
3.532,39.922,map2_clean
1.097,39.924,map2_clean
1.139,39.923,map2_clean
1.18,39.923,map2_clean
1.242,39.923,map2_clean
1.284,39.922,map2_clean
1.346,39.922,map2_clean
1.388,39.921,map2_clean
1.429,39.921,map2_clean
1.491,39.921,map2_clean
1.533,39.92,map2_clean
1.595,39.92,map2_clean
1.637,39.92,map2_clean
3.137,39.874,map2_clean
3.179,39.874,map2_clean
3.241,39.874,map2_clean
3.283,39.873,map2_clean
3.345,39.873,map2_clean
3.386,39.873,map2_clean
3.428,39.872,map2_clean
3.49,39.872,map2_clean
3.532,39.871,map2_clean
1.097,39.873,map2_clean
1.138,39.873,map2_clean
1.18,39.873,map2_clean
1.242,39.872,map2_clean
1.284,39.872,map2_clean
1.346,39.871,map2_clean
1.387,39.871,map2_clean
1.429,39.871,map2_clean
1.491,39.87,map2_clean
1.533,39.87,map2_clean
1.595,39.869,map2_clean
1.636,39.869,map2_clean
3.068,39.858,map2_clean
3.089,39.858,map2_clean
3.006,39.842,map2_clean
2.971,39.825,map2_clean
2.992,39.825,map2_clean
3.033,39.825,map2_clean
3.075,39.825,map2_clean
3.137,39.824,map2_clean
3.179,39.824,map2_clean
3.241,39.823,map2_clean
3.282,39.823,map2_clean
3.345,39.822,map2_clean
3.386,39.822,map2_clean
3.428,39.822,map2_clean
3.49,39.821,map2_clean
1.09,39.823,map2_clean
1.132,39.823,map2_clean
1.194,39.822,map2_clean
1.235,39.822,map2_clean
1.277,39.822,map2_clean
1.339,39.821,map2_clean
1.38,39.821,map2_clean
1.443,39.82,map2_clean
1.484,39.82,map2_clean
1.526,39.82,map2_clean
1.588,39.819,map2_clean
1.629,39.819,map2_clean
2.902,39.809,map2_clean
2.874,39.793,map2_clean
2.75,39.777,map2_clean
2.791,39.776,map2_clean
2.916,39.775,map2_clean
2.937,39.775,map2_clean
