pt,X_GK,Y_GK,x_km,y_km
1718,4397668.45,4585920.82,15.917450000000187,9.67685000000056
1719,4397628.05,4585920.82,15.877049999999814,9.67685000000056
1720,4397587.65,4585920.82,15.836650000000372,9.67685000000056
1721,4397547.25,4585920.82,15.79625,9.67685000000056
1722,4397506.85,4586008.79,15.755849999999628,9.764820000000299
1723,4397466.45,4586008.79,15.715450000000187,9.764820000000299
1724,4397426.05,4586008.79,15.675049999999814,9.764820000000299
1725,4397385.65,4586008.79,15.634650000000372,9.764820000000299
1726,4397345.25,4586008.79,15.59425,9.764820000000299
1727,4397304.85,4586008.79,15.553849999999628,9.764820000000299
1728,4397264.45,4586008.79,15.513450000000187,9.764820000000299
1729,4397224.05,4586008.79,15.473049999999814,9.764820000000299
1730,4397183.65,4586008.79,15.432650000000372,9.764820000000299
1731,4397143.25,4586096.77,15.39225,9.852799999999814
1732,4397102.85,4586096.77,15.351849999999628,9.852799999999814
1733,4397062.45,4586184.74,15.311450000000185,9.940770000000484
1734,4397062.45,4586272.71,15.311450000000185,10.028740000000223
1735,4397022.05,4586272.71,15.271049999999814,10.028740000000223
1736,4396981.65,4586272.71,15.230650000000372,10.028740000000223
1737,4396941.25,4586184.74,15.19025,9.940770000000484
1738,4396900.85,4586184.74,15.149849999999628,9.940770000000484
1739,4396860.45,4586272.71,15.109450000000185,10.028740000000223
1740,4396860.45,4586360.68,15.109450000000185,10.116709999999962
1741,4396820.05,4586272.71,15.069049999999814,10.028740000000223
1742,4396779.65,4586360.68,15.028650000000372,10.116709999999962
1743,4396739.26,4586448.65,14.988259999999777,10.204680000000634
1744,4396698.86,4586448.65,14.947860000000336,10.204680000000634
1745,4396658.46,4586448.65,14.907459999999963,10.204680000000634
1746,4396618.06,4586536.62,14.86705999999959,10.292650000000373
1747,4396658.46,4586624.59,14.907459999999963,10.380620000000112
1748,4396658.46,4586712.57,14.907459999999963,10.468600000000558
1749,4396618.06,4586624.59,14.86705999999959,10.380620000000112
1750,4396577.66,4586536.62,14.82666000000015,10.292650000000373
1751,4396537.26,4586624.59,14.786259999999777,10.380620000000112
1752,4396496.86,4586712.57,14.745860000000336,10.468600000000558
1753,4396496.86,4586800.54,14.745860000000336,10.556570000000297
1754,4396456.46,4586712.57,14.705459999999963,10.468600000000558
1755,4396416.06,4586712.57,14.66505999999959,10.468600000000558
1756,4396375.66,4586800.54,14.62466000000015,10.556570000000297
1757,4396335.26,4586888.51,14.584259999999777,10.644540000000037
1758,4396294.86,4586888.51,14.543860000000334,10.644540000000037
1759,4396254.46,4586976.48,14.503459999999963,10.732510000000708
1760,4396254.46,4587064.45,14.503459999999963,10.820480000000448
1761,4396254.46,4587152.42,14.503459999999963,10.908450000000187
1762,4396214.06,4587064.45,14.46305999999959,10.820480000000448
1763,4396173.66,4587064.45,14.42266000000015,10.820480000000448
1764,4396133.26,4587064.45,14.382259999999777,10.820480000000448
1765,4396092.86,4587152.42,14.341860000000334,10.908450000000187
1766,4396052.46,4587152.42,14.301459999999963,10.908450000000187
1767,4396012.06,4587240.39,14.26105999999959,10.996419999999926
1768,4395971.66,4587240.39,14.22066000000015,10.996419999999926
1769,4395931.26,4587328.37,14.180259999999777,11.084400000000372
1770,4395890.86,4587328.37,14.139860000000334,11.084400000000372
1771,4395850.46,4587416.34,14.099459999999963,11.172370000000111
1772,4395810.06,4587416.34,14.05905999999959,11.172370000000111
1773,4395769.66,4587416.34,14.01866000000015,11.172370000000111
1774,4395729.27,4587416.34,13.978269999999553,11.172370000000111
1775,4395688.87,4587416.34,13.937870000000112,11.172370000000111
1776,4395648.47,4587416.34,13.897469999999739,11.172370000000111
1777,4395608.07,4587416.34,13.857070000000299,11.172370000000111
1778,4395567.67,4587416.34,13.816669999999926,11.172370000000111
1779,4395527.27,4587504.31,13.776269999999553,11.26033999999985
1780,4395486.87,4587592.28,13.735870000000112,11.348310000000522
1781,4395446.47,4587592.28,13.69546999999974,11.348310000000522
1782,4395406.07,4587592.28,13.655070000000299,11.348310000000522
1783,4395365.67,4587592.28,13.614669999999926,11.348310000000522
1784,4395325.27,4587592.28,13.574269999999553,11.348310000000522
1785,4395284.87,4587592.28,13.533870000000112,11.348310000000522
1786,4395244.47,4587592.28,13.49346999999974,11.348310000000522
1787,4395204.07,4587592.28,13.453070000000299,11.348310000000522
1788,4395163.67,4587680.25,13.412669999999926,11.436280000000261
1789,4395123.27,4587768.22,13.372269999999553,11.52425
1790,4395082.87,4587768.22,13.331870000000112,11.52425
1791,4395042.47,4587768.22,13.29146999999974,11.52425
1792,4395002.07,4587768.22,13.251070000000299,11.52425
1793,4394961.67,4587856.19,13.210669999999926,11.61222000000067
1794,4394921.27,4587856.19,13.170269999999553,11.61222000000067
1795,4394880.87,4587944.16,13.129870000000112,11.70019000000041
1796,4394840.47,4587944.16,13.08946999999974,11.70019000000041
1797,4394800.07,4588032.14,13.049070000000299,11.788169999999926
1798,4394759.67,4588120.11,13.008669999999926,11.876140000000596
1799,4394719.27,4588208.08,12.968269999999553,11.964110000000336
1800,4394719.27,4588296.05,12.968269999999553,12.052080000000075
1801,4394678.88,4588296.05,12.927879999999888,12.052080000000075
1802,4394638.48,4588296.05,12.887480000000448,12.052080000000075
1803,4394598.08,4588384.02,12.847080000000075,12.140049999999814
1804,4394557.68,4588471.99,12.806679999999702,12.228020000000484
1805,4394517.28,4588471.99,12.766280000000261,12.228020000000484
1806,4394476.88,4588471.99,12.725879999999888,12.228020000000484
1807,4394436.48,4588559.96,12.685480000000448,12.315990000000223
1808,4394396.08,4588647.94,12.645080000000075,12.40397000000067
1809,4394355.68,4588647.94,12.604679999999702,12.40397000000067
1810,4394315.28,4588735.91,12.564280000000261,12.49194000000041
1811,4394274.88,4588823.88,12.523879999999888,12.57991000000015
1812,4394234.48,4588735.91,12.483480000000448,12.49194000000041
1813,4394194.08,4588823.88,12.443080000000075,12.57991000000015
1814,4394153.68,4588823.88,12.402679999999702,12.57991000000015
1815,4394113.28,4588911.85,12.362280000000261,12.667879999999888
1816,4394072.88,4588999.82,12.321879999999888,12.755850000000558
1817,4394032.48,4588999.82,12.281480000000448,12.755850000000558
1818,4393992.08,4588999.82,12.241080000000075,12.755850000000558
1819,4393951.68,4588999.82,12.200679999999702,12.755850000000558
1820,4393911.28,4588999.82,12.160280000000261,12.755850000000558
1821,4393870.88,4589087.79,12.119879999999888,12.843820000000298
1822,4393870.88,4589175.76,12.119879999999888,12.931790000000037
1823,4393830.48,4589175.76,12.079480000000448,12.931790000000037
1824,4393790.08,4589175.76,12.039080000000075,12.931790000000037
1825,4393749.68,4589175.76,11.998679999999702,12.931790000000037
1826,4393709.28,4589263.74,11.958280000000261,13.019770000000484
1827,4393709.28,4589351.71,11.958280000000261,13.107740000000224
1828,4393668.88,4589351.71,11.917879999999888,13.107740000000224
1829,4393628.49,4589351.71,11.877490000000224,13.107740000000224
1830,4393588.09,4589439.68,11.83708999999985,13.195709999999963
1831,4393547.69,4589527.65,11.79669000000041,13.283680000000633
1832,4393507.29,4589527.65,11.756290000000037,13.283680000000633
1833,4393466.89,4589615.62,11.715889999999664,13.371650000000372
1834,4393426.49,4589703.59,11.675490000000224,13.459620000000111
1835,4393426.49,4589791.56,11.675490000000224,13.54758999999985
1836,4393386.09,4589791.56,11.63508999999985,13.54758999999985
1837,4393345.69,4589879.54,11.59469000000041,13.635570000000298
1838,4393345.69,4589967.51,11.59469000000041,13.723540000000037
1839,4393305.29,4590055.48,11.554290000000037,13.811510000000707
1840,4393264.89,4590143.45,11.513889999999664,13.899480000000446
1841,4393264.89,4590231.42,11.513889999999664,13.987450000000186
1842,4393224.49,4590319.39,11.473490000000224,14.075419999999925
1843,4393224.49,4590407.36,11.473490000000224,14.163390000000597
1844,4393184.09,4590495.34,11.43308999999985,14.251370000000112
1845,4393184.09,4590583.31,11.43308999999985,14.33933999999985
1846,4393143.69,4590671.28,11.39269000000041,14.42731000000052
1847,4393143.69,4590759.25,11.39269000000041,14.51528000000026
1848,4393103.29,4590847.22,11.352290000000037,14.60325
1849,4393103.29,4590935.19,11.352290000000037,14.691220000000671
1850,4393143.69,4591023.16,11.39269000000041,14.77919000000041
1851,4393103.29,4591111.13,11.352290000000037,14.86716000000015
1852,4393103.29,4591199.11,11.352290000000037,14.955140000000595
1853,4393143.69,4591287.08,11.39269000000041,15.043110000000336
1854,4393184.09,4591375.05,11.43308999999985,15.131080000000075
1855,4393224.49,4591375.05,11.473490000000224,15.131080000000075
1856,4393264.89,4591375.05,11.513889999999664,15.131080000000075
1857,4393305.29,4591287.08,11.554290000000037,15.043110000000336
1858,4393345.69,4591375.05,11.59469000000041,15.131080000000075
1859,4393386.09,4591375.05,11.63508999999985,15.131080000000075
1860,4393426.49,4591375.05,11.675490000000224,15.131080000000075
1861,4393466.89,4591375.05,11.715889999999664,15.131080000000075
1862,4393507.29,4591375.05,11.756290000000037,15.131080000000075
1863,4393547.69,4591463.02,11.79669000000041,15.219049999999815
1864,4393588.09,4591463.02,11.83708999999985,15.219049999999815
1865,4393628.49,4591463.02,11.877490000000224,15.219049999999815
1866,4393668.88,4591463.02,11.917879999999888,15.219049999999815
1867,4393709.28,4591463.02,11.958280000000261,15.219049999999815
1868,4393749.68,4591463.02,11.998679999999702,15.219049999999815
1869,4393790.08,4591463.02,12.039080000000075,15.219049999999815
1870,4393830.48,4591463.02,12.079480000000448,15.219049999999815
1871,4393870.88,4591550.99,12.119879999999888,15.307020000000485
1872,4393911.28,4591550.99,12.160280000000261,15.307020000000485
1873,4393951.68,4591463.02,12.200679999999702,15.219049999999815
1874,4393992.08,4591463.02,12.241080000000075,15.219049999999815
1875,4394032.48,4591550.99,12.281480000000448,15.307020000000485
1876,4394072.88,4591550.99,12.321879999999888,15.307020000000485
1877,4394113.28,4591550.99,12.362280000000261,15.307020000000485
1878,4394153.68,4591550.99,12.402679999999702,15.307020000000485
1879,4394194.08,4591550.99,12.443080000000075,15.307020000000485
1880,4394234.48,4591550.99,12.483480000000448,15.307020000000485
1881,4394274.88,4591550.99,12.523879999999888,15.307020000000485
1882,4394315.28,4591550.99,12.564280000000261,15.307020000000485
1883,4394355.68,4591550.99,12.604679999999702,15.307020000000485
1884,4394396.08,4591550.99,12.645080000000075,15.307020000000485
1885,4394436.48,4591550.99,12.685480000000448,15.307020000000485
1886,4394476.88,4591550.99,12.725879999999888,15.307020000000485
1887,4394517.28,4591550.99,12.766280000000261,15.307020000000485
1888,4394557.68,4591550.99,12.806679999999702,15.307020000000485
1889,4394598.08,4591550.99,12.847080000000075,15.307020000000485
1890,4394638.48,4591550.99,12.887480000000448,15.307020000000485
1891,4394678.88,4591550.99,12.927879999999888,15.307020000000485
1892,4394719.27,4591550.99,12.968269999999553,15.307020000000485
1893,4394759.67,4591550.99,13.008669999999926,15.307020000000485
1894,4394800.07,4591638.96,13.049070000000299,15.394990000000224
1895,4394840.47,4591550.99,13.08946999999974,15.307020000000485
1896,4394880.87,4591638.96,13.129870000000112,15.394990000000224
1897,4394921.27,4591638.96,13.170269999999553,15.394990000000224
1898,4394961.67,4591638.96,13.210669999999926,15.394990000000224
1899,4395002.07,4591638.96,13.251070000000299,15.394990000000224
1900,4395042.47,4591638.96,13.29146999999974,15.394990000000224
1901,4395082.87,4591726.93,13.331870000000112,15.482959999999963
1902,4395123.27,4591726.93,13.372269999999553,15.482959999999963
1903,4395163.67,4591726.93,13.412669999999926,15.482959999999963
1904,4395204.07,4591726.93,13.453070000000299,15.482959999999963
1905,4395244.47,4591726.93,13.49346999999974,15.482959999999963
1906,4395284.87,4591726.93,13.533870000000112,15.482959999999963
1907,4395325.27,4591726.93,13.574269999999553,15.482959999999963
1908,4395365.67,4591726.93,13.614669999999926,15.482959999999963
1909,4395406.07,4591726.93,13.655070000000299,15.482959999999963
