x_km,y_km
4.21,40.756
4.231,40.756
4.252,40.756
4.273,40.756
7.157,40.734
7.178,40.733
7.198,40.733
7.219,40.733
7.24,40.733
8.547,40.723
8.568,40.723
8.588,40.723
8.609,40.722
8.63,40.722
8.651,40.722
8.671,40.722
8.692,40.722
8.713,40.722
8.734,40.722
8.754,40.721
8.775,40.721
8.796,40.721
8.817,40.721
8.837,40.721
8.858,40.721
8.879,40.72
8.9,40.72
8.92,40.72
8.941,40.72
8.962,40.72
8.983,40.72
9.003,40.719
9.024,40.719
9.045,40.719
9.066,40.719
9.086,40.719
9.107,40.719
9.128,40.718
9.149,40.718
9.169,40.718
9.19,40.718
9.211,40.718
9.232,40.718
9.252,40.718
9.273,40.717
9.294,40.717
9.315,40.717
9.335,40.717
9.356,40.717
9.377,40.717
9.398,40.716
9.418,40.716
9.439,40.716
9.46,40.716
9.481,40.716
9.501,40.716
9.522,40.715
9.543,40.715
9.564,40.715
9.584,40.715
9.605,40.715
9.626,40.715
9.647,40.715
9.667,40.714
4.01,40.741
4.031,40.741
4.051,40.741
4.072,40.74
4.093,40.74
4.114,40.74
4.134,40.74
4.155,40.74
4.176,40.74
4.197,40.739
4.217,40.739
4.238,40.739
4.259,40.739
4.28,40.739
7.15,40.717
7.171,40.717
7.191,40.717
7.212,40.716
7.233,40.716
8.554,40.706
8.575,40.706
8.595,40.706
8.616,40.706
8.637,40.705
8.658,40.705
8.678,40.705
8.699,40.705
8.72,40.705
8.741,40.705
8.761,40.705
8.782,40.704
8.803,40.704
8.824,40.704
8.844,40.704
8.865,40.704
8.886,40.704
8.907,40.703
8.927,40.703
8.948,40.703
8.969,40.703
8.99,40.703
9.01,40.703
9.031,40.702
9.052,40.702
9.073,40.702
9.093,40.702
9.114,40.702
9.135,40.702
9.156,40.701
9.176,40.701
9.197,40.701
9.218,40.701
9.239,40.701
9.259,40.701
9.28,40.701
9.301,40.7
9.322,40.7
9.342,40.7
9.363,40.7
9.384,40.7
9.405,40.7
9.425,40.699
9.446,40.699
9.467,40.699
9.487,40.699
9.508,40.699
9.529,40.699
9.55,40.698
9.57,40.698
9.591,40.698
9.612,40.698
9.633,40.698
9.653,40.698
4.017,40.724
4.038,40.724
4.058,40.724
4.079,40.724
4.1,40.723
4.121,40.723
4.141,40.723
4.162,40.723
4.183,40.723
4.204,40.723
4.224,40.722
4.245,40.722
4.266,40.722
4.286,40.722
4.307,40.722
7.157,40.7
7.177,40.7
7.198,40.7
8.554,40.689
8.575,40.689
8.595,40.689
8.616,40.689
8.637,40.689
8.658,40.689
8.678,40.688
8.699,40.688
8.72,40.688
8.741,40.688
8.761,40.688
8.782,40.688
8.803,40.687
8.824,40.687
8.844,40.687
8.865,40.687
8.886,40.687
8.907,40.687
8.927,40.686
8.948,40.686
8.969,40.686
8.99,40.686
9.01,40.686
9.031,40.686
9.052,40.685
9.073,40.685
9.093,40.685
9.114,40.685
9.135,40.685
9.155,40.685
9.176,40.685
9.197,40.684
9.218,40.684
9.238,40.684
9.259,40.684
9.28,40.684
9.301,40.684
9.321,40.683
9.342,40.683
9.363,40.683
9.384,40.683
9.404,40.683
9.425,40.683
9.446,40.682
9.467,40.682
9.487,40.682
9.508,40.682
9.529,40.682
9.55,40.682
9.57,40.682
9.591,40.681
9.612,40.681
9.633,40.681
9.653,40.681
4.058,40.707
4.079,40.707
4.1,40.707
4.12,40.706
4.141,40.706
4.162,40.706
4.183,40.706
4.203,40.706
4.224,40.706
4.245,40.705
4.266,40.705
4.286,40.705
4.307,40.705
4.328,40.705
4.349,40.705
4.369,40.705
7.136,40.683
7.157,40.683
7.177,40.683
8.554,40.673
8.575,40.672
8.595,40.672
8.616,40.672
8.637,40.672
8.658,40.672
8.678,40.672
8.699,40.671
8.72,40.671
8.741,40.671
8.761,40.671
8.782,40.671
8.803,40.671
8.824,40.67
8.844,40.67
8.865,40.67
8.886,40.67
8.906,40.67
8.927,40.67
8.948,40.669
8.969,40.669
8.989,40.669
9.01,40.669
9.031,40.669
9.052,40.669
9.072,40.669
9.093,40.668
9.114,40.668
9.135,40.668
9.155,40.668
9.176,40.668
9.197,40.668
9.218,40.667
9.238,40.667
9.259,40.667
9.28,40.667
9.301,40.667
9.321,40.667
9.342,40.666
9.363,40.666
9.384,40.666
9.404,40.666
9.425,40.666
9.446,40.666
9.467,40.666
9.487,40.665
9.508,40.665
9.529,40.665
9.55,40.665
9.57,40.665
9.591,40.665
9.612,40.664
9.633,40.664
4.072,40.69
4.093,40.69
4.114,40.69
4.134,40.69
4.155,40.689
4.176,40.689
4.197,40.689
4.217,40.689
4.238,40.689
4.259,40.689
4.28,40.688
4.3,40.688
4.321,40.688
4.342,40.688
4.363,40.688
4.383,40.688
4.404,40.687
4.425,40.687
4.446,40.687
4.466,40.687
7.122,40.667
7.143,40.667
7.164,40.666
8.554,40.656
8.574,40.656
8.595,40.655
8.616,40.655
8.637,40.655
8.657,40.655
8.678,40.655
8.699,40.655
8.72,40.654
8.74,40.654
8.761,40.654
8.782,40.654
8.803,40.654
8.823,40.654
8.844,40.653
8.865,40.653
8.886,40.653
8.906,40.653
8.927,40.653
8.948,40.653
8.969,40.653
8.989,40.652
9.01,40.652
9.031,40.652
9.052,40.652
9.072,40.652
9.093,40.652
9.114,40.651
9.135,40.651
9.155,40.651
9.176,40.651
9.197,40.651
9.218,40.651
9.238,40.65
9.259,40.65
9.28,40.65
9.301,40.65
9.321,40.65
9.391,40.649
9.411,40.649
9.432,40.649
9.453,40.649
9.474,40.649
9.494,40.649
9.515,40.648
9.536,40.648
9.557,40.648
9.577,40.648
9.598,40.648
9.619,40.648
4.134,40.673
4.155,40.673
4.176,40.672
4.197,40.672
4.217,40.672
4.238,40.672
4.259,40.672
4.28,40.672
4.3,40.671
4.321,40.671
4.342,40.671
4.363,40.671
4.383,40.671
4.404,40.671
4.425,40.671
4.446,40.67
4.466,40.67
4.487,40.67
4.508,40.67
4.528,40.67
4.549,40.67
4.57,40.669
4.591,40.669
4.611,40.669
7.115,40.65
7.136,40.65
7.157,40.65
8.574,40.639
8.595,40.639
8.616,40.638
8.637,40.638
8.657,40.638
8.678,40.638
8.699,40.638
8.72,40.638
8.74,40.638
8.761,40.637
8.782,40.637
8.803,40.637
8.823,40.637
8.844,40.637
8.865,40.637
8.886,40.636
8.906,40.636
8.927,40.636
8.948,40.636
8.969,40.636
8.989,40.636
9.01,40.635
9.031,40.635
9.052,40.635
9.072,40.635
9.093,40.635
9.114,40.635
9.135,40.634
9.155,40.634
9.176,40.634
9.197,40.634
9.218,40.634
9.238,40.634
9.259,40.634
9.28,40.633
9.301,40.633
9.411,40.632
9.432,40.632
9.453,40.632
9.474,40.632
9.494,40.632
9.515,40.632
9.536,40.631
4.196,40.655
4.217,40.655
4.238,40.655
4.259,40.655
4.279,40.655
4.3,40.655
4.321,40.655
4.342,40.654
4.362,40.654
4.383,40.654
4.404,40.654
4.425,40.654
4.445,40.654
4.466,40.653
4.487,40.653
4.508,40.653
4.528,40.653
4.549,40.653
4.57,40.653
4.591,40.652
4.611,40.652
4.632,40.652
4.653,40.652
7.108,40.633
7.129,40.633
7.15,40.633
8.581,40.622
8.602,40.622
8.623,40.622
8.644,40.621
8.664,40.621
8.685,40.621
8.706,40.621
8.727,40.621
8.747,40.621
8.768,40.621
8.789,40.62
8.81,40.62
8.83,40.62
8.851,40.62
8.872,40.62
8.893,40.62
8.913,40.619
8.934,40.619
8.955,40.619
8.976,40.619
8.996,40.619
9.017,40.619
9.038,40.618
9.059,40.618
9.079,40.618
9.1,40.618
9.121,40.618
9.142,40.618
9.162,40.617
9.183,40.617
9.204,40.617
9.225,40.617
9.245,40.617
9.266,40.617
9.287,40.617
9.308,40.616
9.467,40.615
9.487,40.615
4.224,40.638
4.245,40.638
4.266,40.638
4.286,40.638
4.307,40.638
4.328,40.638
4.349,40.638
4.369,40.637
4.39,40.637
4.411,40.637
4.432,40.637
4.452,40.637
4.473,40.637
4.494,40.636
4.515,40.636
4.535,40.636
4.556,40.636
4.577,40.636
4.598,40.636
4.618,40.635
4.639,40.635
4.66,40.635
7.101,40.616
7.122,40.616
7.143,40.616
8.588,40.605
8.609,40.605
8.63,40.605
8.651,40.605
8.671,40.604
8.692,40.604
8.713,40.604
8.734,40.604
8.754,40.604
8.775,40.604
8.796,40.603
8.816,40.603
8.837,40.603
8.858,40.603
8.879,40.603
8.899,40.603
8.92,40.603
8.941,40.602
8.962,40.602
8.982,40.602
9.003,40.602
9.024,40.602
9.045,40.602
9.065,40.601
9.086,40.601
9.107,40.601
9.128,40.601
9.148,40.601
9.169,40.601
9.19,40.6
9.211,40.6
9.231,40.6
9.252,40.6
9.273,40.6
9.294,40.6
4.252,40.621
4.273,40.621
4.293,40.621
4.314,40.621
4.335,40.621
4.356,40.621
4.376,40.621
4.397,40.62
4.418,40.62
4.439,40.62
4.459,40.62
4.48,40.62
4.501,40.62
4.522,40.619
4.542,40.619
4.563,40.619
4.584,40.619
4.605,40.619
4.625,40.619
4.646,40.618
4.667,40.618
7.094,40.6
7.115,40.6
7.136,40.599
8.602,40.588
8.623,40.588
8.644,40.588
8.664,40.588
8.685,40.588
8.706,40.587
8.727,40.587
8.747,40.587
8.768,40.587
8.789,40.587
8.81,40.587
8.83,40.586
8.851,40.586
8.872,40.586
8.893,40.586
8.913,40.586
8.934,40.586
8.955,40.585
8.976,40.585
8.996,40.585
9.017,40.585
9.038,40.585
9.059,40.585
9.079,40.585
9.1,40.584
9.121,40.584
9.142,40.584
9.162,40.584
9.183,40.584
9.204,40.584
9.225,40.583
9.245,40.583
9.266,40.583
9.287,40.583
3.761,40.608
4.279,40.604
4.3,40.604
4.321,40.604
4.342,40.604
4.362,40.604
4.383,40.604
4.404,40.604
4.425,40.603
4.445,40.603
4.466,40.603
4.487,40.603
4.508,40.603
4.528,40.603
4.549,40.602
4.625,40.602
4.646,40.602
4.667,40.602
7.094,40.583
7.115,40.583
7.136,40.583
8.63,40.571
8.65,40.571
8.671,40.571
8.692,40.571
8.713,40.571
8.733,40.57
8.754,40.57
8.775,40.57
8.796,40.57
8.816,40.57
8.837,40.57
8.858,40.569
8.879,40.569
8.899,40.569
8.92,40.569
8.941,40.569
8.962,40.569
8.982,40.568
9.003,40.568
9.024,40.568
9.045,40.568
9.065,40.568
9.086,40.568
9.107,40.568
9.128,40.567
9.148,40.567
9.169,40.567
9.19,40.567
9.211,40.567
9.231,40.567
9.252,40.566
9.273,40.566
3.754,40.592
4.286,40.588
4.307,40.587
4.328,40.587
4.349,40.587
4.369,40.587
4.39,40.587
4.411,40.587
4.432,40.587
4.452,40.586
4.473,40.586
4.494,40.586
4.515,40.586
4.535,40.586
4.632,40.585
4.653,40.585
4.674,40.585
7.094,40.566
7.115,40.566
7.136,40.566
8.637,40.554
8.657,40.554
8.678,40.554
8.699,40.554
8.72,40.554
8.74,40.554
8.761,40.553
8.782,40.553
8.803,40.553
8.823,40.553
8.844,40.553
8.865,40.553
8.886,40.552
8.906,40.552
8.927,40.552
8.948,40.552
8.969,40.552
8.989,40.552
9.01,40.551
9.031,40.551
9.052,40.551
9.072,40.551
9.093,40.551
9.114,40.551
9.135,40.551
9.155,40.55
9.176,40.55
9.197,40.55
9.218,40.55
9.238,40.55
9.259,40.55
3.74,40.575
3.761,40.575
4.307,40.571
4.328,40.571
4.349,40.57
4.369,40.57
4.39,40.57
4.411,40.57
4.432,40.57
4.452,40.57
4.473,40.569
4.494,40.569
4.625,40.568
4.646,40.568
4.667,40.568
4.687,40.568
7.074,40.55
7.094,40.549
7.115,40.549
8.63,40.538
8.65,40.537
8.671,40.537
8.692,40.537
8.713,40.537
8.733,40.537
8.754,40.537
8.775,40.536
8.796,40.536
8.816,40.536
8.837,40.536
8.858,40.536
8.879,40.536
8.899,40.536
8.92,40.535
8.941,40.535
8.962,40.535
8.982,40.535
9.003,40.535
9.024,40.535
9.045,40.534
9.065,40.534
9.086,40.534
9.107,40.534
9.128,40.534
9.148,40.534
9.169,40.533
9.19,40.533
9.211,40.533
9.231,40.533
9.252,40.533
4.314,40.554
4.632,40.551
4.653,40.551
4.674,40.551
4.694,40.551
7.067,40.533
7.087,40.533
7.108,40.532
8.664,40.521
8.685,40.52
8.706,40.52
8.726,40.52
8.747,40.52
8.768,40.52
8.789,40.52
8.809,40.519
8.83,40.519
8.851,40.519
8.872,40.519
8.892,40.519
8.913,40.519
8.934,40.518
8.955,40.518
8.975,40.518
8.996,40.518
9.017,40.518
9.038,40.518
9.058,40.518
9.079,40.517
9.1,40.517
9.121,40.517
9.141,40.517
9.162,40.517
9.183,40.517
9.204,40.516
9.224,40.516
4.639,40.535
4.66,40.534
4.68,40.534
7.025,40.516
7.046,40.516
7.067,40.516
8.699,40.503
8.72,40.503
8.74,40.503
8.761,40.503
8.782,40.503
8.803,40.503
8.823,40.503
8.844,40.502
8.865,40.502
8.886,40.502
8.906,40.502
8.927,40.502
8.948,40.502
8.969,40.501
8.989,40.501
9.01,40.501
9.031,40.501
9.052,40.501
9.072,40.501
9.093,40.5
9.114,40.5
9.135,40.5
9.155,40.5
9.176,40.5
9.197,40.5
9.218,40.5
3.657,40.525
3.678,40.525
4.653,40.518
4.674,40.518
4.694,40.517
7.025,40.5
7.046,40.499
7.067,40.499
8.706,40.487
8.726,40.486
8.747,40.486
8.768,40.486
8.789,40.486
8.809,40.486
8.83,40.486
8.851,40.486
8.872,40.485
8.892,40.485
8.913,40.485
8.934,40.485
8.955,40.485
8.975,40.485
8.996,40.484
9.017,40.484
9.038,40.484
9.058,40.484
9.079,40.484
9.1,40.484
9.121,40.483
9.141,40.483
9.162,40.483
9.183,40.483
3.629,40.509
3.65,40.509
3.671,40.508
4.66,40.501
4.68,40.501
4.701,40.501
7.025,40.483
7.046,40.483
7.067,40.482
8.719,40.47
8.74,40.47
8.761,40.469
8.782,40.469
8.802,40.469
8.823,40.469
8.844,40.469
8.865,40.469
8.885,40.468
8.906,40.468
8.927,40.468
8.948,40.468
8.968,40.468
8.989,40.468
9.01,40.468
9.031,40.467
9.051,40.467
9.072,40.467
9.093,40.467
9.114,40.467
9.134,40.467
9.155,40.466
9.176,40.466
3.622,40.492
3.643,40.492
3.664,40.492
4.667,40.484
4.687,40.484
7.004,40.466
7.025,40.466
7.046,40.466
7.067,40.466
8.74,40.453
8.761,40.453
8.782,40.452
8.802,40.452
8.823,40.452
8.844,40.452
8.865,40.452
8.885,40.452
8.906,40.452
8.927,40.451
8.948,40.451
8.968,40.451
8.989,40.451
9.01,40.451
9.031,40.451
9.051,40.45
9.072,40.45
9.093,40.45
9.114,40.45
9.134,40.45
9.155,40.45
9.176,40.449
3.629,40.475
3.65,40.475
4.667,40.467
4.687,40.467
4.708,40.467
7.011,40.449
7.032,40.449
7.053,40.449
7.073,40.449
8.761,40.436
8.782,40.436
8.802,40.436
8.823,40.435
8.844,40.435
8.865,40.435
8.885,40.435
8.906,40.435
8.927,40.435
8.948,40.434
8.968,40.434
8.989,40.434
9.01,40.434
9.031,40.434
9.051,40.434
9.072,40.433
9.093,40.433
9.114,40.433
9.134,40.433
9.155,40.433
3.622,40.458
3.643,40.458
4.687,40.45
4.708,40.45
6.983,40.433
7.004,40.433
7.025,40.432
7.046,40.432
8.816,40.419
8.837,40.418
8.858,40.418
8.879,40.418
8.899,40.418
8.92,40.418
8.941,40.418
8.961,40.418
8.982,40.417
9.003,40.417
9.024,40.417
9.044,40.417
9.065,40.417
9.086,40.417
9.107,40.416
9.127,40.416
3.608,40.442
3.629,40.442
4.715,40.433
4.736,40.433
5.337,40.428
5.358,40.428
5.379,40.428
6.645,40.418
6.977,40.416
6.997,40.416
7.018,40.416
7.039,40.415
8.837,40.402
8.858,40.402
8.878,40.401
8.899,40.401
8.92,40.401
8.941,40.401
8.961,40.401
8.982,40.401
9.003,40.4
9.024,40.4
9.044,40.4
9.065,40.4
9.086,40.4
3.574,40.425
3.594,40.425
3.615,40.425
4.729,40.416
4.749,40.416
4.77,40.416
5.324,40.412
5.344,40.412
5.365,40.411
5.386,40.411
5.407,40.411
5.427,40.411
5.559,40.41
5.579,40.41
6.61,40.402
6.631,40.402
6.651,40.402
6.672,40.401
6.693,40.401
6.714,40.401
6.949,40.399
6.97,40.399
6.99,40.399
7.011,40.399
7.032,40.399
8.851,40.385
8.872,40.385
8.892,40.384
8.913,40.384
8.934,40.384
8.955,40.384
8.975,40.384
8.996,40.384
9.017,40.384
9.038,40.383
9.058,40.383
3.574,40.408
4.743,40.399
4.763,40.399
5.303,40.395
5.324,40.395
5.344,40.395
5.365,40.395
5.386,40.395
5.407,40.394
5.427,40.394
5.448,40.394
5.469,40.394
5.49,40.394
5.51,40.394
5.531,40.393
5.552,40.393
5.572,40.393
5.593,40.393
5.614,40.393
6.568,40.385
6.589,40.385
6.61,40.385
6.631,40.385
6.651,40.385
6.672,40.385
6.693,40.385
6.714,40.384
6.921,40.383
6.942,40.383
6.963,40.382
6.983,40.382
7.004,40.382
7.025,40.382
8.865,40.368
8.885,40.368
8.906,40.368
8.927,40.367
8.948,40.367
8.968,40.367
8.989,40.367
9.01,40.367
9.031,40.367
9.051,40.366
4.77,40.382
5.296,40.378
5.317,40.378
5.337,40.378
5.358,40.378
5.379,40.378
5.4,40.378
5.42,40.377
5.441,40.377
5.462,40.377
5.483,40.377
5.503,40.377
5.524,40.377
5.545,40.377
5.566,40.376
5.586,40.376
5.607,40.376
5.628,40.376
6.437,40.37
6.458,40.37
6.478,40.369
6.499,40.369
6.52,40.369
6.541,40.369
6.561,40.369
6.582,40.369
6.603,40.368
6.624,40.368
6.644,40.368
6.665,40.368
6.686,40.368
6.707,40.368
6.727,40.367
6.748,40.367
6.866,40.366
6.887,40.366
6.907,40.366
6.928,40.366
6.949,40.366
6.97,40.366
6.99,40.365
7.011,40.365
8.885,40.351
8.906,40.351
8.927,40.351
8.948,40.35
8.968,40.35
8.989,40.35
9.01,40.35
4.777,40.366
4.798,40.365
5.303,40.362
5.323,40.361
5.344,40.361
5.365,40.361
5.386,40.361
5.406,40.361
5.427,40.361
5.448,40.36
5.469,40.36
5.489,40.36
5.51,40.36
5.531,40.36
5.552,40.36
5.572,40.36
5.593,40.359
5.614,40.359
5.635,40.359
5.655,40.359
5.676,40.359
5.697,40.359
6.146,40.355
6.167,40.355
6.188,40.355
6.209,40.355
6.229,40.354
6.25,40.354
6.271,40.354
6.292,40.354
6.312,40.354
6.333,40.354
6.354,40.354
6.375,40.353
6.395,40.353
6.416,40.353
6.437,40.353
6.458,40.353
6.478,40.353
6.499,40.352
6.52,40.352
6.541,40.352
6.561,40.352
6.582,40.352
6.603,40.352
6.624,40.351
6.644,40.351
6.665,40.351
6.686,40.351
6.707,40.351
6.727,40.351
6.748,40.351
6.769,40.35
6.79,40.35
6.81,40.35
6.831,40.35
6.852,40.35
6.873,40.35
6.893,40.349
6.914,40.349
6.935,40.349
6.956,40.349
6.976,40.349
6.997,40.349
8.892,40.334
8.913,40.334
8.934,40.334
8.954,40.334
8.975,40.333
3.546,40.358
4.791,40.349
4.812,40.349
5.282,40.345
5.303,40.345
5.323,40.345
5.503,40.343
5.524,40.343
5.545,40.343
5.566,40.343
5.586,40.343
5.607,40.342
5.628,40.342
5.649,40.342
5.669,40.342
5.69,40.342
5.711,40.342
5.732,40.342
5.752,40.341
6.146,40.338
6.167,40.338
6.188,40.338
6.209,40.338
6.229,40.338
6.25,40.338
6.271,40.337
6.292,40.337
6.312,40.337
6.333,40.337
6.354,40.337
6.375,40.337
6.395,40.336
6.416,40.336
6.437,40.336
6.458,40.336
6.478,40.336
6.499,40.336
6.52,40.335
6.541,40.335
6.561,40.335
6.582,40.335
6.707,40.334
6.727,40.334
6.748,40.334
6.769,40.334
6.79,40.333
6.81,40.333
6.831,40.333
6.852,40.333
6.873,40.333
6.893,40.333
6.914,40.332
6.935,40.332
6.956,40.332
8.885,40.317
8.906,40.317
8.927,40.317
8.948,40.317
3.539,40.342
4.791,40.332
4.812,40.332
4.832,40.332
5.282,40.328
5.303,40.328
5.517,40.326
5.538,40.326
5.559,40.326
5.579,40.326
5.6,40.326
5.621,40.326
5.642,40.325
5.662,40.325
5.683,40.325
5.704,40.325
5.725,40.325
5.745,40.325
5.766,40.324
6.119,40.322
6.14,40.322
6.16,40.321
6.181,40.321
6.202,40.321
6.243,40.321
6.264,40.321
6.285,40.32
6.306,40.32
6.506,40.319
6.527,40.319
3.532,40.325
4.791,40.315
4.812,40.315
4.832,40.315
4.853,40.315
5.268,40.311
5.289,40.311
5.538,40.309
5.559,40.309
5.579,40.309
5.6,40.309
5.621,40.309
5.642,40.309
5.662,40.308
5.683,40.308
5.704,40.308
5.725,40.308
5.745,40.308
5.766,40.308
5.787,40.308
6.112,40.305
6.133,40.305
6.153,40.305
6.174,40.305
4.805,40.298
4.825,40.298
4.846,40.298
4.867,40.298
4.888,40.298
5.261,40.295
5.282,40.295
5.538,40.293
5.559,40.292
5.579,40.292
5.6,40.292
5.621,40.292
5.642,40.292
5.662,40.292
5.683,40.292
5.704,40.291
5.725,40.291
5.745,40.291
5.766,40.291
5.787,40.291
5.808,40.291
6.098,40.288
6.119,40.288
6.139,40.288
3.532,40.291
4.874,40.281
4.895,40.281
4.915,40.281
5.261,40.278
5.282,40.278
5.586,40.275
5.607,40.275
5.628,40.275
5.648,40.275
5.669,40.275
5.69,40.275
5.711,40.275
5.731,40.274
5.752,40.274
5.773,40.274
5.794,40.274
5.814,40.274
6.091,40.272
6.112,40.271
6.133,40.271
3.546,40.274
4.901,40.264
4.922,40.264
4.943,40.264
5.254,40.261
5.275,40.261
5.296,40.261
5.641,40.258
5.662,40.258
5.683,40.258
5.704,40.258
5.724,40.258
5.745,40.257
5.766,40.257
5.787,40.257
5.807,40.257
5.828,40.257
6.05,40.255
6.07,40.255
6.091,40.255
6.112,40.255
3.532,40.258
4.908,40.247
4.929,40.247
4.95,40.247
4.971,40.247
5.254,40.244
5.275,40.244
5.296,40.244
5.801,40.24
5.821,40.24
5.842,40.24
6.022,40.239
6.043,40.238
6.063,40.238
6.084,40.238
6.105,40.238
3.532,40.241
4.922,40.23
4.943,40.23
4.964,40.23
4.984,40.23
5.261,40.228
5.282,40.227
5.814,40.223
5.835,40.223
5.856,40.223
6.008,40.222
6.029,40.222
6.049,40.222
6.07,40.221
3.511,40.224
3.532,40.224
3.553,40.224
4.971,40.213
4.991,40.213
5.012,40.213
5.261,40.211
5.282,40.211
5.842,40.206
5.863,40.206
5.897,40.206
5.973,40.205
5.994,40.205
6.015,40.205
6.036,40.205
6.056,40.205
1.381,40.224
3.49,40.208
3.511,40.207
3.532,40.207
3.553,40.207
3.573,40.207
4.984,40.196
5.005,40.196
5.026,40.196
5.047,40.196
5.24,40.194
5.261,40.194
5.282,40.194
5.856,40.189
5.877,40.189
5.897,40.189
5.918,40.189
5.939,40.189
5.96,40.189
5.98,40.188
6.001,40.188
6.022,40.188
6.043,40.188
1.374,40.207
1.395,40.207
3.477,40.191
3.497,40.191
3.518,40.191
3.539,40.19
3.56,40.19
3.58,40.19
4.991,40.179
5.012,40.179
5.033,40.179
5.053,40.179
5.074,40.179
5.24,40.177
5.261,40.177
5.282,40.177
5.863,40.173
5.883,40.172
5.904,40.172
5.925,40.172
5.946,40.172
5.966,40.172
5.987,40.172
6.008,40.171
6.029,40.171
1.339,40.19
1.36,40.19
1.381,40.19
1.402,40.19
1.422,40.19
3.47,40.174
3.49,40.174
3.511,40.174
3.532,40.174
3.553,40.173
3.573,40.173
4.984,40.163
5.005,40.162
5.026,40.162
5.047,40.162
5.067,40.162
5.088,40.162
5.226,40.161
5.247,40.161
5.268,40.16
5.856,40.156
5.877,40.156
5.897,40.156
5.918,40.155
5.939,40.155
5.959,40.155
5.98,40.155
6.001,40.155
6.022,40.155
1.319,40.174
1.339,40.174
1.36,40.173
1.381,40.173
1.402,40.173
1.422,40.173
1.443,40.173
3.456,40.157
3.477,40.157
3.497,40.157
3.518,40.157
3.539,40.157
3.56,40.157
3.58,40.156
5.005,40.146
5.026,40.145
5.047,40.145
5.067,40.145
5.088,40.145
5.109,40.145
5.219,40.144
5.24,40.144
5.261,40.144
5.876,40.139
5.897,40.139
5.918,40.139
5.939,40.138
5.959,40.138
5.98,40.138
6.001,40.138
1.27,40.157
1.291,40.157
1.312,40.157
1.333,40.157
1.353,40.157
1.374,40.157
1.395,40.156
1.416,40.156
1.436,40.156
1.457,40.156
1.478,40.156
3.414,40.141
3.435,40.141
3.456,40.141
3.477,40.14
3.497,40.14
3.518,40.14
3.539,40.14
3.56,40.14
3.58,40.14
5.04,40.129
5.06,40.128
5.081,40.128
5.102,40.128
5.123,40.128
5.143,40.128
5.164,40.128
5.185,40.127
5.206,40.127
5.226,40.127
5.247,40.127
1.236,40.141
1.256,40.141
1.277,40.141
1.298,40.14
1.319,40.14
1.339,40.14
1.36,40.14
1.381,40.14
1.402,40.14
1.422,40.139
1.443,40.139
1.464,40.139
1.485,40.139
1.505,40.139
1.526,40.139
3.407,40.124
3.428,40.124
3.449,40.124
3.47,40.124
3.49,40.124
3.511,40.123
3.532,40.123
3.553,40.123
3.573,40.123
3.594,40.123
5.06,40.112
5.081,40.111
5.102,40.111
5.123,40.111
5.143,40.111
5.164,40.111
5.185,40.111
5.206,40.11
5.226,40.11
5.247,40.11
1.208,40.124
1.229,40.124
1.249,40.124
1.27,40.124
1.291,40.124
1.312,40.123
1.332,40.123
1.353,40.123
1.374,40.123
1.395,40.123
1.415,40.123
1.436,40.123
1.457,40.122
1.478,40.122
1.498,40.122
1.519,40.122
1.54,40.122
3.373,40.108
3.394,40.108
3.414,40.107
3.435,40.107
3.456,40.107
3.476,40.107
3.497,40.107
3.518,40.107
3.539,40.106
3.559,40.106
3.58,40.106
3.601,40.106
5.178,40.094
5.199,40.094
5.219,40.094
5.24,40.093
1.194,40.108
1.215,40.107
1.236,40.107
1.256,40.107
1.277,40.107
1.298,40.107
1.319,40.107
1.339,40.106
1.36,40.106
1.381,40.106
1.402,40.106
1.422,40.106
1.443,40.106
1.464,40.106
1.485,40.105
1.505,40.105
1.526,40.105
1.547,40.105
3.352,40.091
3.373,40.091
3.393,40.091
3.414,40.091
3.435,40.09
3.456,40.09
3.476,40.09
3.497,40.09
3.518,40.09
3.539,40.09
3.559,40.089
3.58,40.089
3.601,40.089
3.622,40.089
5.219,40.077
1.187,40.091
1.208,40.091
1.229,40.091
1.249,40.09
1.27,40.09
1.291,40.09
1.312,40.09
1.332,40.09
1.353,40.09
1.374,40.089
1.395,40.089
1.415,40.089
1.436,40.089
1.457,40.089
1.478,40.089
1.498,40.088
1.519,40.088
1.54,40.088
1.561,40.088
3.331,40.074
3.352,40.074
3.373,40.074
3.393,40.074
3.414,40.074
3.435,40.074
3.456,40.073
3.476,40.073
3.497,40.073
3.518,40.073
3.539,40.073
3.559,40.073
3.58,40.073
3.601,40.072
3.622,40.072
1.173,40.074
1.194,40.074
1.215,40.074
1.236,40.074
1.256,40.074
1.277,40.073
1.298,40.073
1.319,40.073
1.339,40.073
1.36,40.073
1.381,40.073
1.402,40.072
1.422,40.072
1.443,40.072
1.464,40.072
1.485,40.072
1.505,40.072
1.526,40.071
1.547,40.071
3.297,40.058
3.317,40.058
3.338,40.058
3.359,40.057
3.38,40.057
3.4,40.057
3.421,40.057
3.442,40.057
3.463,40.057
3.483,40.056
3.504,40.056
3.525,40.056
3.546,40.056
3.566,40.056
3.587,40.056
3.608,40.056
1.153,40.058
1.173,40.057
1.194,40.057
1.215,40.057
1.236,40.057
1.256,40.057
1.277,40.057
1.298,40.056
1.319,40.056
1.339,40.056
1.36,40.056
1.381,40.056
1.402,40.056
1.422,40.055
1.443,40.055
1.464,40.055
1.485,40.055
1.505,40.055
1.526,40.055
