x_km,y_km,logK_mean,logK_sd,n_mean,n_sd,h_mean
0.311046616541348,30.7412855357144,4.22636213302612,0.0844513512460056,0.261620199084282,0.0063964598526685,34.0294791412353
0.311046616541348,30.7930385416668,4.24754304885864,0.0749205299024553,0.26307036280632,0.00594560173348318,33.6699334716797
0.311046616541348,30.8447915476192,4.25302136421204,0.0788074712354784,0.263293225765228,0.0057946974755032,33.981233291626
0.311046616541348,30.8965445535716,4.24053394317627,0.0744663559694649,0.262534633278847,0.00579679860448728,34.2104246520996
0.311046616541348,30.948297559524,4.26034039497376,0.0568381402694681,0.264118229150772,0.00457188208663196,33.90578125
0.311046616541348,31.0000505654763,4.26493758201599,0.0735652178071799,0.264422135949135,0.00569948467967784,34.2275623703003
0.362887719298239,29.9649904464287,4.16525461196899,0.0529822612591061,0.257355263233185,0.00395227738423874,33.8056536102295
0.362887719298239,30.0167434523811,4.18150103569031,0.0634494196168808,0.258465967774391,0.00489724142303277,33.7978891372681
0.362887719298239,30.0684964583335,4.18087568283081,0.0634730960240404,0.2585845464468,0.00497141427737498,34.2381311035156
0.362887719298239,30.1202494642859,4.18741727828979,0.0572037892511162,0.258909339606762,0.00416836251054823,33.7752027511597
0.362887719298239,30.1720024702382,4.18439015388489,0.0609359982752604,0.258872081339359,0.0045171664990012,34.1259338378906
0.362887719298239,30.2237554761906,4.18213017463684,0.0568893499013574,0.258437794446945,0.00435075009360495,34.020899887085
0.362887719298239,30.275508482143,4.18494387626648,0.0574291867728472,0.258701527118683,0.00428252464988598,34.1077183151245
0.362887719298239,30.3272614880954,4.190078125,0.0618032687156519,0.259064682722092,0.00477267418291483,33.7119232940674
0.362887719298239,30.3790144940478,4.21063394546509,0.0641423297624211,0.260319325327873,0.00483490384312564,33.6607900238037
0.362887719298239,30.4307675000002,4.21396811485291,0.0643365559730952,0.260691784620285,0.00490791647753342,34.1372077941895
0.362887719298239,30.4825205059525,4.21366740226746,0.0648396155441605,0.260575057268143,0.00491372299651608,33.6800455093384
0.362887719298239,30.5342735119049,4.22564771652222,0.0587120585404179,0.261583597064018,0.00437214867409888,34.1196380615234
0.362887719298239,30.5860265178573,4.22300144195557,0.0603748146574271,0.261560570001602,0.00455129014377333,34.1303421020508
0.362887719298239,30.6377795238097,4.22547115325928,0.0599122386101429,0.261612553596497,0.00451184831363964,34.8142744827271
0.362887719298239,30.6895325297621,4.21337787628174,0.0516616044425638,0.260411760807037,0.00385222435255582,33.8312609481812
0.362887719298239,30.7412855357144,4.22055877685547,0.0577685066697403,0.260834055542946,0.00434776320955558,33.718574180603
0.362887719298239,30.7930385416668,4.24328740119934,0.0649057283229807,0.262650591135025,0.00490478039831991,33.5857239151001
0.362887719298239,30.8447915476192,4.24056323051453,0.0662054492212586,0.262544860243797,0.00516722656022843,33.3653649902344
0.362887719298239,30.8965445535716,4.245218334198,0.0627005061144565,0.262750151753426,0.00475573293854841,33.8855258560181
0.362887719298239,30.948297559524,4.25532774925232,0.0724064851133401,0.263588836789131,0.00552190955116796,34.1549295043945
0.362887719298239,31.0000505654763,4.26379215240479,0.0568184253659563,0.26420542538166,0.00438250851263929,33.9542650985718
0.362887719298239,31.0518035714287,4.2766007900238,0.0667845408215795,0.265361154675484,0.00532944330009822,33.8863633728027
